targetname,datetime_str,datetime_jd,solar_presence,flags,RA,DEC,RA_app,DEC_app,RA_rate,DEC_rate,AZ,EL,AZ_rate,EL_rate,sat_X,sat_Y,sat_PANG,siderealtime,airmass,magextinct,V,surfbright,illumination,illum_defect,sat_sep,sat_vis,ang_width,PDObsLon,PDObsLat,PDSunLon,PDSunLat,SubSol_ang,SubSol_dist,NPole_ang,NPole_dist,EclLon,EclLat,r,r_rate,delta,delta_rate,lighttime,vel_sun,vel_obs,elong,elongFlag,alpha,IB_elong,IB_illum,sat_alpha,sunTargetPA,velocityPA,OrbPlaneAng,constellation,TDB-UT,ObsEclLon,ObsEclLat,NPole_RA,NPole_DEC,GlxLon,GlxLat,solartime,earth_lighttime,RA_3sigma,DEC_3sigma,SMAA_3sigma,SMIA_3sigma,Theta_3sigma,Area_3sigma,RSS_3sigma,r_3sigma,r_rate_3sigma,SBand_3sigma,XBand_3sigma,DoppDelay_3sigma,true_anom,hour_angle,alpha_true,PABLon,PABLat,H,G
793 Arizona (A907 GZ),2023-Oct-01 00:00,2460218.5,,,185.43943,7.41419,181.72165,1.99646,24.67703,-4.80242,,,,,,,,,999,,15.221,5.31,100.0,8e-12,0.0,*,0.011756,,,,,101.01,0.0,,,182.0256,8.9623,3.123957254306,-0.6351485,3.12395725430606,-0.6351485,25.98116024,15.8349828,15.8349833,0.0,/*,0.003,,,,,,-0.01178,Vir,69.182355,182.0256048,8.9622871,,,281.927597,69.066757,,8.328331,0.019,0.014,0.024,0.00089,-36.866,6.71e-05,0.024,8.503,2e-06,0.0,0.01,5.7e-05,196.6363,,0.003,182.0241,8.9626,10.27,0.15
793 Arizona (A907 GZ),2023-Oct-02 00:00,2460219.5,,,185.57498,7.31406,181.88628,1.96443,24.6824,-4.80601,,,,,,,,,999,,15.221,5.31,100.0,8e-12,0.0,*,0.011757,,,,,101.02,0.0,,,182.1909,8.9244,3.12358863277,-0.6413527,3.12358863276988,-0.6413527,25.97809451,15.837109,15.8371094,0.0,/*,0.003,,,,,,-0.01174,Vir,69.182353,182.190904,8.9244318,,,282.372971,69.014639,,8.325973,0.019,0.014,0.024,0.00089,-36.883,6.71e-05,0.024,8.5169,2e-06,0.0,0.01,5.7e-05,196.8038,,0.003,182.1894,8.9248,10.27,0.15
794 Irenaea (A914 QB),2023-Oct-01 00:00,2460218.5,,,154.86331,9.70284,152.9503,-7.75921,18.50661,1.224171,,,,,,,,,999,,17.102,7.476,100.0,7e-12,0.0,*,0.01341,,,,,86.22,0.0,,,153.1777,-0.683,3.671039751043,-3.4408605,3.67103975104315,-3.4408605,30.53110662,14.1420644,14.1420652,0.0,/*,0.0026,,,,,,-0.00389,Leo,69.182355,153.1776906,-0.6829625,,,231.531066,50.190254,,8.328331,0.017,0.005,0.017,0.00133,-16.017,7.22e-05,0.017,20.6944,1.6e-06,0.01,0.03,0.000138,221.4207,,0.0026,153.1764,-0.6831,11.45,0.15
794 Irenaea (A914 QB),2023-Oct-02 00:00,2460219.5,,,154.9841,9.66927,153.07488,-7.75102,18.52635,1.230935,,,,,,,,,999,,17.099,7.475,100.0,7e-12,0.0,*,0.013417,,,,,86.2,0.0,,,153.3009,-0.6714,3.669050036116,-3.4492699,3.66905003611614,-3.4492699,30.51455867,14.1513423,14.1513431,0.0,/*,0.0026,,,,,,-0.0039,Leo,69.182353,153.3008705,-0.671371,,,231.672385,50.274715,,8.325973,0.017,0.005,0.017,0.00133,-16.037,7.24e-05,0.017,20.7328,1.6e-06,0.01,0.03,0.000138,221.5447,,0.0026,153.2996,-0.6715,11.45,0.15
795 Fini (A914 SF),2023-Oct-01 00:00,2460218.5,,,337.11901,-25.02863,329.78672,-7.39101,28.65983,7.516552,,,,,,,,,999,,14.711,7.512,100.0,3e-11,0.0,*,0.040981,,,,,75.3,0.0,,,329.5108,-14.3604,2.868683127085,1.5771416,2.86868312708507,1.5771416,23.85811006,17.1962301,17.1962293,0.0,/*,0.0033,,,,,,0.00158,PsA,69.182355,329.5107686,-14.3604045,,,28.483579,-57.936185,,8.328331,0.021,0.015,0.026,0.00092,34.806,7.57e-05,0.026,2.9915,2.1e-06,0.0,0.0,2e-05,120.6802,,0.0033,329.5091,-14.3608,10.13,0.15
795 Fini (A914 SF),2023-Oct-02 00:00,2460219.5,,,337.29762,-24.9156,329.9793,-7.34088,28.63841,7.524128,,,,,,,,,999,,14.712,7.512,100.0,3e-11,0.0,*,0.040968,,,,,75.28,0.0,,,329.7096,-14.3171,2.869593060978,1.5738949,2.86959306097807,1.5738949,23.86567775,17.1905257,17.1905249,0.0,/*,0.0033,,,,,,0.00164,PsA,69.182353,329.7096117,-14.3170646,,,28.754735,-58.071646,,8.325973,0.021,0.015,0.026,0.00092,34.881,7.57e-05,0.026,2.9942,2.1e-06,0.0,0.0,2e-05,120.8779,,0.0033,329.708,-14.3174,10.13,0.15
796 Sarita (A914 UF),2023-Oct-01 00:00,2460218.5,,,189.43207,5.52108,186.11988,2.0201,18.21575,-4.67618,,,,,,,,,999,,14.766,5.692,100.0,8e-12,0.0,*,0.017279,,,,,104.4,0.0,,,186.472,8.8099,3.477527102965,-0.2622006,3.4775271029652,-0.2622006,28.921711,13.1783091,13.1783095,0.0,/*,0.0025,,,,,,-0.0113,Vir,69.182355,186.4719504,8.8099408,,,293.732532,68.147612,,8.328331,0.012,0.01,0.016,0.00105,-40.423,5.18e-05,0.016,7.2736,1.4e-06,0.01,0.03,4.9e-05,182.4271,,0.0025,186.4707,8.8103,9.35,0.15
796 Sarita (A914 UF),2023-Oct-02 00:00,2460219.5,,,189.52805,5.43988,186.2414,1.98892,18.21705,-4.67795,,,,,,,,,999,,14.766,5.691,100.0,8e-12,0.0,*,0.01728,,,,,104.4,0.0,,,186.5933,8.7734,3.477371764277,-0.2757234,3.47737176427697,-0.2757234,28.92041909,13.1791831,13.1791835,0.0,/*,0.0025,,,,,,-0.01125,Vir,69.182353,186.5933007,8.7733529,,,294.01695,68.080675,,8.325973,0.012,0.01,0.016,0.00105,-40.431,5.18e-05,0.016,7.2691,1.4e-06,0.01,0.03,4.8e-05,182.5524,,0.0025,186.5921,8.7737,9.35,0.15
797 Montana (A914 WG),2023-Oct-01 00:00,2460218.5,,,22.59494,12.09734,25.68499,8.0286,32.67771,-4.85514,,,,,,,,,999,,14.745,4.681,100.0,1e-11,0.0,*,0.010957,,,,,98.45,0.0,,,25.3685,2.4554,2.667470890373,0.5413246,2.66747089037289,0.5413246,22.18467892,17.7620162,17.762016,0.0,/*,0.0034,,,,,,0.0147,Psc,69.182355,25.3684567,2.4554246,,,137.728472,-49.65234,,8.328331,0.021,0.007,0.023,0.00105,17.544,7.42e-05,0.023,2.3489,2e-06,0.0,0.0,1.6e-05,151.054,,0.0034,25.3668,2.4555,10.48,0.15
797 Montana (A914 WG),2023-Oct-02 00:00,2460219.5,,,22.80945,12.16449,25.90496,7.99618,32.66753,-4.87151,,,,,,,,,999,,14.746,4.682,100.0,1e-11,0.0,*,0.010955,,,,,98.48,0.0,,,25.5884,2.4409,2.66778245846,0.5376096,2.66778245845977,0.5376096,22.18727015,17.7598602,17.75986,0.0,/*,0.0034,,,,,,0.01469,Psc,69.182353,25.5883915,2.4408508,,,138.01868,-49.537838,,8.325973,0.021,0.007,0.023,0.00105,17.499,7.43e-05,0.023,2.3438,2e-06,0.0,0.0,1.6e-05,151.2704,,0.0034,25.5867,2.441,10.48,0.15
798 Ruth (A914 WH),2023-Oct-01 00:00,2460218.5,,,358.4186,4.94025,0.69387,12.16925,27.55446,-4.64113,,,,,,,,,999,,14.619,5.824,100.0,2e-11,0.0,*,0.019653,,,,,99.56,0.0,,,0.5195,5.1606,3.030074197317,0.591174,3.03007419731722,0.591174,25.20035866,17.0678356,17.0678351,0.0,/*,0.0033,,,,,,0.01276,Psc,69.182355,0.5194627,5.160579,,,97.246195,-55.024741,,8.328331,0.023,0.007,0.024,0.00091,15.868,6.99e-05,0.024,6.4271,2.1e-06,0.0,0.01,4.3e-05,100.1911,,0.0033,0.5178,5.1608,9.8,0.15
798 Ruth (A914 WH),2023-Oct-02 00:00,2460219.5,,,358.59846,4.99111,0.88175,12.13825,27.5451,-4.65911,,,,,,,,,999,,14.619,5.824,100.0,2e-11,0.0,*,0.019651,,,,,99.6,0.0,,,0.7048,5.1357,3.030415526758,0.5908218,3.03041552675784,0.5908218,25.20319741,17.0659356,17.0659351,0.0,/*,0.0033,,,,,,0.01273,Psc,69.182353,0.7048003,5.1356717,,,97.568942,-55.046773,,8.325973,0.023,0.007,0.024,0.00091,15.853,7e-05,0.024,6.432,2.1e-06,0.0,0.01,4.3e-05,100.3713,,0.0033,0.7032,5.1359,9.8,0.15
Uranus (799),2023-Oct-01 00:00,2460218.5,,,47.88007,17.50374,50.26791,2.80915,1.67548,-0.17149,,,,,,,,,999,,5.766,8.26,100.0,4e-10,0.0,*,3.590847,100.680429,62.784837,100.679663,62.783646,95.84,0.0,292.4046,0.802,50.235,-0.3115,19.62802609008,-0.2720751,19.6280260900845,-0.2720751,163.24131527,6.66559,6.6655917,0.0,/*,0.0013,,,,,,0.00033,Ari,69.182355,50.2350431,-0.311546,257.311,-15.175,164.193731,-33.914764,,8.328331,,,,,,,,,,,,,245.1049,,0.0013,50.2344,-0.3116,,
Uranus (799),2023-Oct-02 00:00,2460219.5,,,47.89138,17.50687,50.27909,2.80801,1.675555,-0.1715,,,,,,,,,999,,5.766,8.26,100.0,4e-10,0.0,*,3.590876,241.847728,62.79532,241.84696,62.794129,95.84,0.0,292.4111,0.802,50.2463,-0.3114,19.62786891046,-0.2722117,19.6278689104568,-0.2722117,163.24000805,6.6658408,6.6658425,0.0,/*,0.0013,,,,,,0.00033,Ari,69.182353,50.2462709,-0.311408,257.311,-15.175,164.201652,-33.905662,,8.325973,,,,,,,,,,,,,245.1923,,0.0013,50.2456,-0.3114,,
Triton (801),2023-Oct-01 00:00,2460218.5,,,356.82368,-2.72019,355.94746,5.90247,1.424995,0.461557,,,,,-7.74,5.03,303.017,,999,,13.517,8.735,100.0,3e-11,9.2307,*,0.124729,172.4515,-32.976621,172.449573,-32.97723,72.05,0.0,321.453,-0.052,356.0048,-1.2335,29.9041034603,-0.6996722,29.9041034603048,-0.6996722,248.70484472,9.0512268,9.0512224,0.0,/*,0.0017,,,34.3567,,,0.00184,Psc,69.182355,356.0047676,-1.2334841,303.68317,20.57135,88.03043,-61.16764,,8.328331,,,,,,,,,,,,,,,0.0017,356.004,-1.2338,,
Triton (801),2023-Oct-02 00:00,2460219.5,,,356.83204,-2.71442,355.95751,5.90422,1.459092,0.004413,,,,,6.445,12.304,27.646,,999,,13.517,8.735,100.0,3e-11,13.8898,*,0.124726,233.719098,-32.972269,233.717526,-32.973313,89.83,0.0,321.4485,-0.052,356.0147,-1.2315,29.90478390767,2.8187883,29.9047839076658,2.8187883,248.71050383,9.2315752,9.2315683,0.0,/*,0.0017,,,58.121,,,0.00021,Psc,69.182353,356.0147243,-1.2315095,303.68377,20.57143,88.051423,-61.166935,,8.325973,,,,,,,,,,,,,,,0.0017,356.0139,-1.2315,,
Nereid (802),2023-Oct-01 00:00,2460218.5,,,356.92476,-2.67036,356.06062,5.90554,0.845269,-0.04919,,,,,397.466,16.081,87.677,,999,,18.757,9.471,100.0,1e-12,397.7893,*,0.015679,,,,,93.33,0.0,,,356.1173,-1.2279,29.90003723231,-0.4656387,29.9000372323068,-0.4656387,248.67102693,5.1215511,5.1215465,0.0,/*,0.001,,,83.9815,,,-0.00012,Psc,69.182355,356.1172501,-1.2278638,,,88.263293,-61.176046,,8.328331,,,,,,,,,,,,,,,0.001,356.1168,-1.2278,,
Nereid (802),2023-Oct-02 00:00,2460219.5,,,356.93001,-2.6683,356.06628,5.90521,0.843982,-0.04925,,,,,395.932,15.872,87.699,,999,,18.757,9.471,100.0,1e-12,396.2483,*,0.015679,,,,,93.34,0.0,,,356.1229,-1.2281,29.89976851402,-0.4649014,29.8997685140196,-0.4649014,248.66879207,5.1137513,5.1137467,0.0,/*,0.001,,,83.7184,,,-0.00012,Psc,69.182353,356.1228882,-1.2280634,,,88.274846,-61.176935,,8.325973,,,,,,,,,,,,,,,0.001,356.1224,-1.228,,
Naiad (803),2023-Oct-01 00:00,2460218.5,,,356.82666,-2.72014,355.95021,5.90127,0.860388,0.6084,,,,,2.093,0.722,70.964,,999,,24.758,11.631,100.0,3e-13,2.2144,*,0.002674,266.573117,-17.832828,266.574351,-17.832514,54.74,0.0,339.7886,-0.001,356.0075,-1.2346,29.90608976511,-11.2934645,29.9060897651147,-11.2934645,248.72136431,12.9557396,12.9557429,0.0,/*,0.0012,,,95.0958,,,0.00326,Psc,69.182355,356.0075261,-1.2346186,293.51743,41.21464,88.035807,-61.169113,,8.328331,,,,,,,,,,,,,,,0.0012,356.007,-1.235,,
Naiad (803),2023-Oct-02 00:00,2460219.5,,,356.83142,-2.71851,355.95524,5.90076,-0.1785,-0.94158,,,,,-1.702,-0.136,265.428,,999,,24.758,11.631,100.0,2e-13,1.7073,*,0.002674,49.45386,-17.733092,49.453269,-17.734041,190.73,0.0,339.897,-0.001,356.0125,-1.235,29.90582971427,8.2968834,29.9058297142654,8.2968834,248.71920153,10.1082848,10.1082797,0.0,/*,0.0011,,,50.1595,,,-0.00531,Psc,69.182353,356.0125393,-1.2350153,293.44394,41.34617,88.046014,-61.170138,,8.325973,,,,,,,,,,,,,,,0.0011,356.0126,-1.2345,,
Thalassa (804),2023-Oct-01 00:00,2460218.5,,,356.82661,-2.72048,355.95002,5.90098,2.363292,0.795882,,,,,1.395,-0.318,102.847,,999,,23.858,11.429,100.0,2e-12,1.4309,*,0.003688,354.627864,-21.393407,354.630949,-21.393319,71.39,0.0,343.1651,-0.002,356.0073,-1.2349,29.90632382227,-5.9104829,29.9063238222682,-5.9104829,248.7233109,16.1454641,16.1454617,0.0,/*,0.0029,,,141.6991,,,0.00189,Psc,69.182355,356.0073387,-1.2349119,299.59779,42.75602,88.035345,-61.16938,,8.328331,,,,,,,,,,,,,,,0.0029,356.006,-1.2354,,
Thalassa (804),2023-Oct-02 00:00,2460219.5,,,356.83225,-2.71782,355.95628,5.90105,0.129273,0.424047,,,,,2.021,0.886,66.313,,999,,23.858,11.429,100.0,7e-14,2.2066,*,0.003688,70.377972,-21.388116,70.378279,-21.387693,16.95,0.0,343.159,-0.002,356.0136,-1.2347,29.90593802781,-10.3804268,29.9059380278137,-10.3804268,248.72010235,10.7185422,10.718548,0.0,/*,0.0005,,,72.9355,,,-0.0052,Psc,69.182353,356.0135669,-1.2347079,299.59103,42.75386,88.048208,-61.169962,,8.325973,,,,,,,,,,,,,,,0.0005,356.0135,-1.235,,
Despina (805),2023-Oct-01 00:00,2460218.5,,,356.8258,-2.72065,355.94921,5.90116,-0.49333,-0.85623,,,,,-1.495,0.315,281.891,,999,,22.658,11.565,100.0,7e-13,1.5278,*,0.006823,227.254533,-21.283024,227.253649,-21.283807,209.95,0.0,343.3633,-0.003,356.0065,-1.2348,29.90578879567,5.8607182,29.9057887956693,5.8607182,248.71886122,8.3543429,8.3543398,0.0,/*,0.0011,,,39.1218,,,0.00473,Psc,69.182355,356.0065319,-1.2347543,299.57024,42.97026,88.033727,-61.169122,,8.328331,,,,,,,,,,,,,,,0.0011,356.0068,-1.2343,,
Despina (805),2023-Oct-02 00:00,2460219.5,,,356.83145,-2.71833,355.95534,5.90091,-0.5766,-0.83551,,,,,-1.357,0.392,286.091,,999,,22.658,11.565,100.0,7e-13,1.4127,*,0.006823,222.9823,-21.282095,222.981324,-21.282827,214.61,0.0,343.3605,-0.003,356.0126,-1.2349,29.90575111659,5.1836414,29.9057511165893,5.1836414,248.71854786,8.0174335,8.0174312,0.0,/*,0.0012,,,35.691,,,0.00452,Psc,69.182353,356.0126317,-1.2348666,299.57087,42.96878,88.046243,-61.170002,,8.325973,,,,,,,,,,,,,,,0.0012,356.013,-1.2344,,
Galatea (806),2023-Oct-01 00:00,2460218.5,,,356.82606,-2.72102,355.94929,5.90072,2.414742,0.055941,,,,,-1.22,-1.277,223.69,,999,,22.358,11.407,100.0,4e-12,1.7657,*,0.007284,308.20547,-21.205483,308.20835,-21.20622,88.67,0.0,343.3277,-0.003,356.0066,-1.2352,29.90638676205,5.2175917,29.9063867620471,5.2175917,248.72383436,15.4599436,15.4599366,0.0,/*,0.0028,,,141.8226,,,0.00032,Psc,69.182355,356.0066184,-1.2351945,299.45561,42.97361,88.033789,-61.16957,,8.328331,,,,,,,,,,,,,,,0.0028,356.0052,-1.2353,,
Galatea (806),2023-Oct-02 00:00,2460219.5,,,356.83244,-2.71776,355.95648,5.90101,0.810418,0.589005,,,,,2.747,0.769,74.367,,999,,22.358,11.407,100.0,7e-13,2.853,*,0.007284,67.859563,-21.204139,67.860733,-21.203758,53.99,0.0,343.3263,-0.003,356.0138,-1.2347,29.90605550907,-9.825857,29.9060555090677,-9.825857,248.72107941,11.5318016,11.5318047,0.0,/*,0.0012,,,92.668,,,0.00332,Psc,69.182353,356.0137695,-1.2347361,299.45642,42.97387,88.048618,-61.170015,,8.325973,,,,,,,,,,,,,,,0.0012,356.0133,-1.2351,,
Larissa (807),2023-Oct-01 00:00,2460218.5,,,356.82616,-2.72017,355.94974,5.90145,-0.62207,-0.35451,,,,,0.402,1.37,16.345,,999,,22.058,11.53,100.0,5e-13,1.4276,*,0.008852,158.421823,-21.223363,158.420964,-21.223552,240.32,0.0,343.486,-0.004,356.0071,-1.2344,29.90561469402,-2.094803,29.9056146940186,-2.094803,248.71741326,4.7955311,4.795538,0.0,/*,0.0008,,,24.8746,,,0.00281,Psc,69.182355,356.0070522,-1.2344494,299.56427,43.09932,88.034876,-61.168885,,8.328331,,,,,,,,,,,,,,,0.0008,356.0074,-1.2342,,
Larissa (807),2023-Oct-02 00:00,2460219.5,,,356.83252,-2.71763,355.95661,5.9011,0.587955,0.467736,,,,,3.197,1.077,71.383,,999,,22.058,11.531,100.0,5e-13,3.3738,*,0.008852,87.466988,-21.222431,87.467851,-21.222108,51.5,0.0,343.4844,-0.004,356.0139,-1.2346,29.90598903652,-8.9852943,29.9059890365197,-8.9852943,248.72052658,10.0611066,10.0611104,0.0,/*,0.0009,,,84.4889,,,0.0035,Psc,69.182353,356.0138926,-1.2346476,299.56605,43.09892,88.048894,-61.169943,,8.325973,,,,,,,,,,,,,,,0.0009,356.0136,-1.2349,,
Proteus (808),2023-Oct-01 00:00,2460218.5,,,356.82588,-2.72148,355.94893,5.90038,1.977623,0.009922,,,,,-2.492,-2.479,225.156,,999,,20.358,11.597,100.0,8e-12,3.515,*,0.020101,322.329793,-24.77713,322.332135,-24.720008,89.71,0.0,342.7445,-0.008,356.0063,-1.2355,29.90665964944,4.0275196,29.9066596494416,4.0275196,248.72610389,12.5778282,12.5778213,0.0,/*,0.0023,,,139.584,,,0.00022,Psc,69.182355,356.0062724,-1.2355363,299.34492,42.41051,88.032989,-61.169865,,8.328331,,,,,,,,,,,,,,,0.0023,356.0051,-1.2356,,
Proteus (808),2023-Oct-02 00:00,2460219.5,,,356.83086,-2.71936,355.95437,5.90023,1.368286,-0.36744,,,,,-4.829,-2.056,246.932,,999,,20.358,11.597,100.0,4e-12,5.2485,*,0.020101,283.090531,-24.862974,283.092014,-24.718269,105.03,0.0,342.7431,-0.008,356.0117,-1.2356,29.90623405398,6.7814294,29.9062340539797,6.7814294,248.72256432,10.9019322,10.9019242,0.0,/*,0.0016,,,104.5691,,,-0.00121,Psc,69.182353,356.0116828,-1.2355682,299.34494,42.41057,88.044108,-61.170578,,8.325973,,,,,,,,,,,,,,,0.0016,356.0109,-1.2354,,
Halimede (809),2023-Oct-01 00:00,2460218.5,,,356.83082,-2.94642,355.85898,5.69395,0.838965,-0.05086,,,,,-324.583,-745.642,203.532,,999,,,,100.0,,813.25,*,,,,,,93.47,0.0,,,355.9214,-1.4439,29.92754167996,-0.4668729,29.9275416799619,-0.4668729,248.89977445,5.0891438,5.0891392,0.0,/*,0.001,,,100.2081,,,-0.00019,Psc,69.182355,355.9214213,-1.4439301,,,87.802581,-61.365712,,8.328331,,,,,,,,,,,,,,,0.001,355.9209,-1.4439,,
Halimede (809),2023-Oct-02 00:00,2460219.5,,,356.83605,-2.94439,355.8646,5.69361,0.839097,-0.05059,,,,,-326.259,-745.887,203.634,,999,,,,100.0,,814.1448,*,,,,,,93.45,0.0,,,355.927,-1.4441,29.92727191438,-0.4672998,29.9272719143814,-0.4672998,248.89753087,5.0898316,5.089827,0.0,/*,0.001,,,100.0819,,,-0.00019,Psc,69.182353,355.9270228,-1.4441431,,,87.81411,-61.366648,,8.325973,,,,,,,,,,,,,,,0.001,355.9265,-1.4441,,
Psamathe (810),2023-Oct-01 00:00,2460218.5,,,357.13679,-3.15983,356.04822,5.37236,0.864837,-0.02348,,,,,353.062,-1903.35,169.482,,999,,,,100.0,,1935.852,*,,,,,,91.55,0.0,,,356.1171,-1.7612,30.15309101595,0.1707804,30.1530910159457,0.1707804,250.77561107,5.2584008,5.2583954,0.0,/*,0.001,,,130.9654,,,-0.0001,Psc,69.182355,356.1170651,-1.7611827,,,88.124974,-61.70525,,8.328331,,,,,,,,,,,,,,,0.001,356.1166,-1.7612,,
Psamathe (810),2023-Oct-02 00:00,2460219.5,,,357.1421,-3.15756,356.05401,5.3722,0.864825,-0.02346,,,,,351.994,-1902.94,169.511,,999,,,,100.0,,1935.255,*,,,,,,91.55,0.0,,,356.1228,-1.7612,30.15318959804,0.1706011,30.1531895980397,0.1706011,250.77643096,5.2583335,5.2583281,0.0,/*,0.001,,,130.9884,,,-0.0001,Psc,69.182353,356.1228354,-1.7612078,,,88.137041,-61.705994,,8.325973,,,,,,,,,,,,,,,0.001,356.1223,-1.7612,,
Sao (811),2023-Oct-01 00:00,2460218.5,,,356.87603,-2.49826,356.08852,6.08222,0.830903,-0.01215,,,,,497.365,652.149,37.319,,999,,,,100.0,,820.1146,*,,,,,,90.84,0.0,,,356.141,-1.0506,29.85662425379,-0.4128932,29.8566242537865,-0.4128932,248.3099722,5.0154798,5.0154752,0.0,/*,0.001,,,67.2937,,,0.00017,Psc,69.182355,356.1409585,-1.0505908,,,88.356654,-61.002984,,8.328331,,,,,,,,,,,,,,,0.001,356.1405,-1.0506,,
Sao (811),2023-Oct-02 00:00,2460219.5,,,356.8811,-2.49601,356.09409,6.08214,0.830766,-0.01235,,,,,495.506,652.827,37.187,,999,,,,100.0,,819.5297,*,,,,,,90.85,0.0,,,356.1465,-1.0505,29.85638593162,-0.4123943,29.8563859316242,-0.4123943,248.30799013,5.0145925,5.0145878,0.0,/*,0.001,,,67.1915,,,0.00016,Psc,69.182353,356.1464987,-1.0505458,,,88.368008,-61.00361,,8.325973,,,,,,,,,,,,,,,0.001,356.146,-1.0505,,
Laomedeia (812),2023-Oct-01 00:00,2460218.5,,,356.68911,-2.9534,355.72682,5.7467,0.922223,-0.08327,,,,,-797.864,-555.734,235.157,,999,,,,100.0,,972.4211,*,,,,,,95.16,0.0,,,355.7887,-1.3941,29.95393952873,0.432096,29.9539395287336,0.432096,249.11931866,5.6046145,5.6046089,0.0,/*,0.0011,,,108.6077,,,-0.00034,Psc,69.182355,355.7887316,-1.3941135,,,87.542123,-61.29889,,8.328331,,,,,,,,,,,,,,,0.0011,355.7882,-1.3941,,
Laomedeia (812),2023-Oct-02 00:00,2460219.5,,,356.69494,-2.95134,355.73299,5.74614,0.922357,-0.08317,,,,,-797.541,-556.759,235.096,,999,,,,100.0,,972.7421,*,,,,,,95.15,0.0,,,355.7949,-1.3945,29.95418897666,0.4317218,29.9541889766596,0.4317218,249.12139325,5.6053818,5.6053761,0.0,/*,0.0011,,,108.7018,,,-0.00034,Psc,69.182353,355.7948928,-1.3945324,,,87.554718,-61.300126,,8.325973,,,,,,,,,,,,,,,0.0011,355.7944,-1.3945,,
Neso (813),2023-Oct-01 00:00,2460218.5,,,357.49148,-3.14802,356.37619,5.23482,0.94684,-0.04348,,,,,1527.485,-2398.51,147.473,,999,,,,100.0,,2844.072,*,,,,,,92.63,0.0,,,356.4469,-1.8911,29.51602955414,0.048066,29.5160295541408,0.048066,245.47733246,5.636451,5.6364459,0.0,/*,0.0011,,,46.0118,,,-0.00023,Psc,69.182355,356.44689,-1.8911329,,,88.784412,-61.873745,,8.328331,,,,,,,,,,,,,,,0.0011,356.4464,-1.8911,,
Neso (813),2023-Oct-02 00:00,2460219.5,,,357.49734,-3.14564,356.38253,5.23453,0.946829,-0.04348,,,,,1528.378,-2398.58,147.459,,999,,,,100.0,,2844.613,*,,,,,,92.63,0.0,,,356.4532,-1.8913,29.51605733468,0.0481356,29.5160573346825,0.0481356,245.4775635,5.6363969,5.6363918,0.0,/*,0.0011,,,46.0211,,,-0.00023,Psc,69.182353,356.4532107,-1.8912744,,,88.79769,-61.874611,,8.325973,,,,,,,,,,,,,,,0.0011,356.4527,-1.8913,,
Hippocamp (814),2023-Oct-01 00:00,2460218.5,,,356.82521,-2.72107,355.94849,5.90103,0.27317,-0.64775,,,,,-4.063,-0.146,267.945,,999,,,,100.0,,4.0657,*,,,,,,157.13,0.0,,,356.0058,-1.2349,29.90567719473,6.0372099,29.9056771947257,6.0372099,248.71793307,7.3747927,7.374786,0.0,/*,0.0008,,,56.9203,,,-0.00487,Psc,69.182355,356.0058215,-1.2348983,,,88.032228,-61.169176,,8.328331,,,,,,,,,,,,,,,0.0008,356.0057,-1.2345,,
Hippocamp (814),2023-Oct-02 00:00,2460219.5,,,356.83078,-2.71902,355.95443,5.90056,0.670681,-0.6018,,,,,-4.591,-0.852,259.489,,999,,,,100.0,,4.6688,*,,,,,,131.9,0.0,,,356.0117,-1.2352,29.90584503663,7.1343613,29.9058450366302,7.1343613,248.71932897,8.9651616,8.9651539,0.0,/*,0.001,,,74.2249,,,-0.00345,Psc,69.182353,356.0117414,-1.2352321,,,88.044317,-61.170252,,8.325973,,,,,,,,,,,,,,,0.001,356.0113,-1.2349,,
815 Coppelia (A916 CC),2023-Oct-01 00:00,2460218.5,,,57.20249,20.67795,59.63899,2.65436,37.02832,4.477475,,,,,,,,,999,,14.911,4.459,100.0,9e-12,0.0,*,0.00916,,,,,83.11,0.0,,,59.5485,0.6388,2.53916360968,-1.1069431,2.53916360968048,-1.1069431,21.1175798,19.1119175,19.1119179,0.0,/*,0.0036,,,,,,-0.02687,Tau,69.182355,59.5485103,0.6387944,,,169.486696,-25.751819,,8.328331,0.028,0.014,0.032,0.00086,26.532,8.6e-05,0.032,5.903,2.6e-06,0.0,0.02,3.9e-05,304.7691,,0.0036,59.5467,0.6384,10.86,0.15
815 Coppelia (A916 CC),2023-Oct-02 00:00,2460219.5,,,57.44098,20.78801,59.88618,2.6842,37.04778,4.472286,,,,,,,,,999,,14.91,4.458,100.0,9e-12,0.0,*,0.009162,,,,,83.12,0.0,,,59.79,0.6984,2.538525266012,-1.1035741,2.53852526601153,-1.1035741,21.11227086,19.1164794,19.1164797,0.0,/*,0.0036,,,,,,-0.02684,Tau,69.182353,59.7899994,0.6983855,,,169.581006,-25.518087,,8.325973,0.028,0.014,0.032,0.00086,26.447,8.61e-05,0.032,5.8784,2.7e-06,0.0,0.02,3.9e-05,305.0161,,0.0036,59.7882,0.6979,10.86,0.15
